DATE_KEY	PRODUCT_TITLE	MAJOR_GENRE_DESC	CUSTOMER_NAME	REGION	COUNTRY_CODE	CURRENT_POSITION
2022-01-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	12
2021-10-22	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	120
2022-02-05	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	6
2022-01-11	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	6
2021-12-09	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	DK	53
2021-11-09	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	52
2021-11-26	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	127
2021-12-14	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	121
2021-11-27	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	131
2022-02-24	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	40
2022-02-17	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	40
2021-12-16	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	49
2021-12-09	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	66
2021-11-22	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	76
2022-01-16	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	12
2022-02-03	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	BE	5
2021-11-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	47
2021-12-16	GHOST TOWN	Pop	Shazam	CANADA	CA	186
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	CH	90
2021-11-18	GHOST TOWN	Pop	Spotify	USA	US	14
2022-01-30	GHOST TOWN	Pop	Shazam	USA	US	85
2022-01-25	GHOST TOWN	Pop	Shazam	USA	US	86
2022-02-08	GHOST TOWN	Pop	Shazam	USA	US	83
2022-01-21	GHOST TOWN	Pop	Shazam	USA	US	85
2021-11-18	GHOST TOWN	Pop	Spotify	OTHER	IL	15
2021-11-25	GHOST TOWN	Pop	Spotify	OTHER	IL	18
2021-11-18	GHOST TOWN	Pop	Spotify	OTHER	IS	7
2021-10-28	GHOST TOWN	Pop	Spotify	OTHER	IS	45
2022-02-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	15
2022-01-06	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	6
2022-02-03	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	10
2021-11-10	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	71
2022-03-03	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FR	84
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FR	15
2022-01-22	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	55
2021-12-03	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	152
2021-11-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	170
2022-01-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	4
2021-10-28	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	IE	68
2021-11-20	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	55
2021-03-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	IE	200
2022-01-05	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	131
2021-10-31	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	170
2021-11-25	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	KR	4
2021-12-07	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	23
2021-12-31	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	18
2022-02-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	24
2021-12-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	19
2021-12-16	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	SG	155
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LV	163
2021-03-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	MT	145
2021-12-09	GHOST TOWN	Pop	Spotify	OTHER	MU	137
2022-02-10	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	58
2022-01-08	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	20
2021-11-18	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	SG	64
2021-11-18	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	TH	25
2021-11-25	GHOST TOWN	Pop	Spotify	OTHER	VN	4
2021-11-04	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	MY	177
2022-02-24	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NL	44
2022-02-17	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NL	45
2021-11-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NL	52
2022-02-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	16
2022-01-13	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NL	23
2022-02-16	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	11
2022-01-07	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	7
2021-12-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	16
2022-02-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	27
2021-11-09	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	11
2021-12-27	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	66
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	4
2021-12-16	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	25
2022-01-09	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	22
2021-11-08	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	16
2022-02-07	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	34
2021-12-09	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	21
2021-11-25	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	PH	3
2021-12-23	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	94
2021-11-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	40
2022-02-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	2
2021-10-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	166
2022-01-20	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	DK	14
2021-11-11	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	DK	10
2021-10-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	93
2021-11-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	52
2021-12-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	22
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	EE	163
2021-12-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	23
2021-12-17	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	128
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	AT	12
2021-11-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	AT	6
2021-04-22	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	AU	135
2021-12-09	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	AU	135
2022-01-13	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	45
2021-12-09	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	21
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	72
2021-12-16	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	55
2022-02-20	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	7
2022-02-16	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	7
2022-01-22	GHOST TOWN	Pop	Ultratop	CONTINENTAL EUROPE	BE	19
2022-02-03	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	9
2021-03-11	GHOST TOWN	Pop	Spotify	OTHER	BT	79
2022-02-27	GHOST TOWN	Pop	Shazam	CANADA	CA	94
2022-02-19	GHOST TOWN	Pop	Shazam	CANADA	CA	122
2022-02-26	GHOST TOWN	Pop	Shazam	CANADA	CA	98
2022-02-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	CH	76
2022-01-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	CH	133
2022-02-08	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	CH	98
2021-11-25	GHOST TOWN	Pop	Spotify	USA	US	111
2022-02-10	GHOST TOWN	Pop	Shazam	USA	US	83
2022-01-08	GHOST TOWN	Pop	Shazam	USA	US	142
2021-01-07	GHOST TOWN	Pop	Spotify	USA	US	181
2021-01-07	GHOST TOWN	Pop	Spotify	OTHER	GY	160
2022-01-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	91
2021-12-02	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	ID	196
2021-12-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	152
2021-11-30	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	67
2021-11-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	55
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	IE	75
2022-01-18	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	77
2021-11-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	188
2021-12-08	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	83
2021-11-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	51
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	IT	25
2021-04-08	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	114
2022-02-06	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	11
2021-11-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	50
2021-12-31	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	7
2021-12-03	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	42
2022-01-02	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	139
2022-01-07	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	116
2021-11-22	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	46
2021-12-11	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	49
2022-02-11	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	40
2022-03-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	22
2021-03-11	GHOST TOWN	Pop	Spotify	OTHER	KH	194
2021-12-02	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	KR	87
2021-11-04	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	KR	177
2021-12-10	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	22
2022-02-11	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	189
2021-12-09	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LU	200
2021-10-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	100
2021-04-08	GHOST TOWN	Pop	Spotify	OTHER	MG	120
2021-12-16	GHOST TOWN	Pop	Spotify	OTHER	MU	168
2022-01-13	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	38
2022-01-06	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	38
2021-11-11	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	87
2021-04-01	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	57
2021-12-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	37
2021-12-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	32
2021-11-25	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	SG	3
2021-12-23	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	SG	189
2021-12-30	GHOST TOWN	Pop	Spotify	OTHER	TV	70
2022-02-14	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	TH	179
2022-02-08	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	25
2022-01-27	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	19
2022-03-02	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	12
2021-11-13	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	180
2022-02-12	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	10
2021-12-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	75
2022-02-08	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	9
2022-02-17	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	36
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	2
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	7
2022-01-20	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	18
2022-01-03	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	13
2022-03-02	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	21
2021-12-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	12
2022-01-06	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	14
2022-01-20	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	18
2021-04-01	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	NZ	63
2021-12-05	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	7
2022-02-08	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	100
2022-02-11	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	119
2021-11-11	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	11
2022-03-02	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	118
2022-02-02	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	66
2021-10-20	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	66
2021-11-20	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	5
2021-11-16	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	7
2022-01-22	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	35
2021-11-19	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	141
2022-01-13	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	72
2021-12-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	45
2021-12-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	49
2021-12-08	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	5
2021-12-16	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	73
2021-12-29	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	19
2021-12-08	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	38
2021-11-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	41
2021-04-01	GHOST TOWN	Pop	Spotify	OTHER	VU	148
2021-11-11	GHOST TOWN	Pop	Spotify	AFRICA	ZA	156
2021-11-08	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	184
2021-12-06	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	54
2021-12-15	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	120
2021-12-13	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	118
2021-11-18	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	HK	5
2021-10-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	200
2021-11-25	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	IE	48
2022-01-07	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	122
2021-03-11	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	AU	135
2021-03-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	66
2021-03-04	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	66
2022-02-09	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	7
2022-01-10	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	16
2021-12-20	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	16
2021-11-29	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	27
2021-12-13	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	34
2021-03-18	GHOST TOWN	Pop	Spotify	OTHER	LB	180
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LU	109
2021-04-01	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	MT	145
2021-03-04	GHOST TOWN	Pop	Spotify	OTHER	MU	137
2022-01-20	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	19
2021-11-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	97
2021-11-18	GHOST TOWN	Pop	Spotify	USA	US	119
2021-12-16	GHOST TOWN	Pop	Spotify	OTHER	MG	166
2021-12-16	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	MT	166
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	24
2021-03-04	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	SG	150
2021-11-18	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	SG	1
2021-12-11	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	SG	51
2022-02-26	GHOST TOWN	Pop	Shazam	USA	US	64
2021-11-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	73
2021-10-21	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	SE	185
2021-12-02	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LV	46
2021-03-11	GHOST TOWN	Pop	Spotify	OTHER	MG	120
2022-02-20	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	23
2022-01-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	20
2021-12-23	GHOST TOWN	Pop	Shazam	USA	US	170
2021-11-04	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	AE	131
2021-03-25	GHOST TOWN	Pop	Spotify	OTHER	IS	184
2021-12-09	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	115
2021-12-30	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	132
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	FI	59
2021-11-09	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	70
2021-12-01	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	45
2021-11-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	95
2022-01-13	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	61
2021-12-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	125
2021-03-25	GHOST TOWN	Pop	Spotify	OTHER	VU	148
2022-01-18	GHOST TOWN	Pop	Shazam	CANADA	CA	165
2021-10-26	GHOST TOWN	Pop	Shazam	CANADA	CA	112
2021-10-28	GHOST TOWN	Pop	Shazam	CANADA	CA	103
2021-01-07	GHOST TOWN	Pop	Spotify	CANADA	CA	102
2022-01-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	14
2021-12-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	37
2021-04-15	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	22
2021-11-13	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	12
2021-11-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	11
2022-02-17	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	33
2022-01-06	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	4
2021-11-25	GHOST TOWN	Pop	Spotify	OTHER	IN	28
2022-01-31	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	17
2022-02-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	12
2021-11-28	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NL	35
2022-02-12	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	23
2021-11-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	NO	8
2021-03-10	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	2
2021-04-01	GHOST TOWN	Pop	Spotify	OTHER	DJ	149
2021-12-02	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	PT	47
2022-01-29	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	91
2022-01-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	78
2022-02-03	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	DK	38
2022-02-11	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	6
2022-02-10	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	DK	28
2021-12-02	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NL	17
2021-11-04	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	NO	2
2022-02-25	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	143
2021-11-13	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	8
2022-02-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	112
2021-12-15	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	PT	48
2021-12-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	9
2021-12-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	25
2022-02-12	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	7
2022-02-03	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	DK	28
2021-11-25	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NO	34
2021-11-11	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	NZ	34
2022-01-17	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	NZ	23
2022-01-27	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	NL	41
2021-10-28	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	CH	138
2021-12-30	GHOST TOWN	Pop	Spotify	OTHER	CW	187
2022-02-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	CH	66
2021-12-02	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	MY	171
2021-11-18	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	MY	3
2021-11-30	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	22
2022-02-16	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	DK	3
2021-12-03	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	70
2021-11-19	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	127
2021-12-10	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	77
2021-12-12	GHOST TOWN	Pop	Shazam	UNITED KINGDOM	GB	117
2021-11-18	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	AT	82
2021-11-25	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	AT	27
2021-04-01	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	AU	135
2021-12-02	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	BE	14
2021-12-04	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	6
2021-12-21	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	15
2022-02-23	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	7
2022-01-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	9
2021-12-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	BE	14
2021-11-11	GHOST TOWN	Pop	Spotify	USA	US	5
2022-02-27	GHOST TOWN	Pop	Shazam	USA	US	61
2022-02-24	GHOST TOWN	Pop	Shazam	USA	US	62
2022-01-13	GHOST TOWN	Pop	Spotify	OTHER	IS	131
2022-01-22	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	4
2022-03-03	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	12
2022-02-26	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	11
2021-12-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FI	18
2021-12-18	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	124
2022-01-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	FR	53
2022-02-10	GHOST TOWN	Pop	Google Doc Charts	CONTINENTAL EUROPE	FR	32
2021-12-02	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	HU	45
2022-01-14	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	132
2022-01-16	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	151
2021-11-02	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	IE	182
2021-12-25	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	HU	132
2021-11-11	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	IE	41
2021-04-15	GHOST TOWN	Pop	Spotify	OTHER	KH	194
2021-04-08	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	KR	122
2021-12-26	GHOST TOWN	Pop	Google Doc Charts	ASIA PACIFIC	KR	71
2022-01-23	GHOST TOWN	Pop	Google Doc Charts	ASIA PACIFIC	KR	56
2021-03-04	GHOST TOWN	Pop	Spotify	ASIA PACIFIC	KR	122
2022-02-25	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	61
2022-02-01	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	KR	190
2021-02-25	GHOST TOWN	Pop	Spotify	OTHER	LB	180
2021-04-15	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	LU	200
2022-02-24	GHOST TOWN	Pop	Spotify	OTHER	MU	155
2021-12-24	GHOST TOWN	Pop	Shazam	CONTINENTAL EUROPE	SE	23
2021-12-07	GHOST TOWN	Pop	Shazam	ASIA PACIFIC	SG	40
2021-12-09	GHOST TOWN	Pop	Spotify	CONTINENTAL EUROPE	MT	145
2021-03-11	GHOST TOWN	Pop	Spotify	OTHER	SB	163
